Time [ms];Mass flow rate [g/s]
0.5164;2.20452929441
0.5166;2.20452007523
0.5168;2.20451080212
0.517;2.20450147645
0.5172;2.20449209958
0.5174;2.20448267286
0.5176;2.20447319768
0.5178;2.20446367538
0.518;2.20445410735
0.5182;2.20444449494
0.5184;2.20443483953
0.5186;2.20442514248
0.5188;2.20441540516
0.519;2.20440562895
0.5192;2.20439581521
0.5194;2.20438596531
0.5196;2.20437608063
0.5198;2.20436616254
0.52;2.20435621241
0.5202;2.20434623161
0.5204;2.20433622152
0.5206;2.20432618351
0.5208;2.20431611895
0.521;2.20430602922
0.5212;2.2042959157
0.5214;2.20428577976
0.5216;2.20427562277
0.5218;2.20426544612
0.522;2.20425525117
0.5222;2.2042450393
0.5224;2.2042348119
0.5226;2.20422457032
0.5228;2.20421431597
0.523;2.2042040502
0.5232;2.20419377439
0.5234;2.20418348994
0.5236;2.2041731982
0.5238;2.20416290056
0.524;2.20415259839
0.5242;2.20414229308
0.5244;2.20413198599
0.5246;2.20412167851
0.5248;2.20411137201
0.525;2.20410106787
0.5252;2.20409076747
0.5254;2.20408047218
0.5256;2.20407018337
0.5258;2.20405990244
0.526;2.20404963074
0.5262;2.20403936965
0.5264;2.20402912056
0.5266;2.20401888484
0.5268;2.20400866385
0.527;2.20399797209
0.5272;2.20398725685
0.5274;2.20397656048
0.5276;2.20396588435
0.5278;2.20395522984
0.528;2.20394459831
0.5282;2.20393399114
0.5284;2.2039234097
0.5286;2.20391285535
0.5288;2.20390232948
0.529;2.20389183344
0.5292;2.20388136861
0.5294;2.20387093635
0.5296;2.20386053804
0.5298;2.20385017503
0.53;2.2038398487
0.5302;2.20382956041
0.5304;2.20381931152
0.5306;2.20380910341
0.5308;2.20379893742
0.531;2.20378881493
0.5312;2.20377873729
0.5314;2.20376870587
0.5316;2.20375872202
0.5318;2.20374878711
0.532;2.20373890248
0.5322;2.2037290695
0.5324;2.20371928953
0.5326;2.20370956391
0.5328;2.20369989401
0.533;2.20369028117
0.5332;2.20368072674
0.5334;2.20367123208
0.5336;2.20366179853
0.5338;2.20365242745
0.534;2.20364312018
0.5342;2.20363387806
0.5344;2.20362470244
0.5346;2.20361559466
0.5348;2.20360655606
0.535;2.203597588
0.5352;2.20358869179
0.5354;2.20357986879
0.5356;2.20357112033
0.5358;2.20356244774
0.536;2.20355385236
0.5362;2.20354533552
0.5364;2.20353689855
0.5366;2.20352854278
0.5368;2.20352026953
0.537;2.20351208014
0.5372;2.20350397594
0.5374;2.20349595823
0.5376;2.20348802835
0.5378;2.20348018761
0.538;2.20347243733
0.5382;2.20346477883
0.5384;2.20345721343
0.5386;2.20344974243
0.5388;2.20344236715
0.539;2.2034350889
0.5392;2.20342790899
0.5394;2.20342082872
0.5396;2.2034138494
0.5398;2.20340697233
0.54;2.2034001988
0.5402;2.20339353013
0.5404;2.2033869676
0.5406;2.20338051252
0.5408;2.20337416616
0.541;2.20336792983
0.5412;2.20336180482
0.5414;2.20335579241
0.5416;2.20334989388
0.5418;2.20334411052
0.542;2.20333844361
0.5422;2.20333289443
0.5424;2.20332746425
0.5426;2.20332215435
0.5428;2.203316966
0.543;2.20331190048
0.5432;2.20330695904
0.5434;2.20330214295
0.5436;2.20329729365
0.5438;2.20329226869
0.544;2.20328737287
0.5442;2.20328260744
0.5444;2.20327797367
0.5446;2.2032734728
0.5448;2.20326910607
0.545;2.20326487475
0.5452;2.20326078006
0.5454;2.20325682326
0.5456;2.20325300558
0.5458;2.20324932825
0.546;2.20324579252
0.5462;2.20324239961
0.5464;2.20323915076
0.5466;2.20323604718
0.5468;2.20323309011
0.547;2.20323028077
0.5472;2.20322762036
0.5474;2.20322511012
0.5476;2.20322275125
0.5478;2.20322054496
0.548;2.20321849246
0.5482;2.20321659495
0.5484;2.20321485365
0.5486;2.20321326974
0.5488;2.20321184442
0.549;2.20321057889
0.5492;2.20320947434
0.5494;2.20320853195
0.5496;2.20320775291
0.5498;2.20320713841
0.55;2.20320668962
0.5502;2.20320640771
0.5504;2.20320629387
0.5506;2.20320634926
0.5508;2.20320657505
0.551;2.20320697239
0.5512;2.20320754247
0.5514;2.20320828642
0.5516;2.20320920541
0.5518;2.20321030059
0.552;2.2032115731
0.5522;2.20321302409
0.5524;2.20321465471
0.5526;2.20321646609
0.5528;2.20321845937
0.553;2.20322063568
0.5532;2.20322299615
0.5534;2.2032255419
0.5536;2.20322827406
0.5538;2.20323119375
0.554;2.20323430208
0.5542;2.20323760017
0.5544;2.20324108912
0.5546;2.20324477004
0.5548;2.20324864403
0.555;2.2032527122
0.5552;2.20325697563
0.5554;2.20326143542
0.5556;2.20326609266
0.5558;2.20327094843
0.556;2.20327600381
0.5562;2.20328125988
0.5564;2.20328671772
0.5566;2.20329237839
0.5568;2.20329824296
0.557;2.2033043125
0.5572;2.20331058806
0.5574;2.20331707071
0.5576;2.20332376149
0.5578;2.20333066144
0.558;2.20333777163
0.5582;2.20334509308
0.5584;2.20335262684
0.5586;2.20336037393
0.5588;2.2033683354
0.559;2.20337651225
0.5592;2.20338490552
0.5594;2.20339351623
0.5596;2.20340234538
0.5598;2.20341139399
0.56;2.20342066307
0.5602;2.20343015361
0.5604;2.20343986662
0.5606;2.20344980309
0.5608;2.20345957122
0.561;2.20346955482
0.5612;2.20347976484
0.5614;2.20349020225
0.5616;2.20350086804
0.5618;2.20351176316
0.562;2.20352288859
0.5622;2.20353424529
0.5624;2.20354583422
0.5626;2.20355765633
0.5628;2.20356971256
0.563;2.20358200388
0.5632;2.20359453121
0.5634;2.20360729549
0.5636;2.20362029767
0.5638;2.20363353865
0.564;2.20364701938
0.5642;2.20366074077
0.5644;2.20367470374
0.5646;2.2036889092
0.5648;2.20370335805
0.565;2.2037180512
0.5652;2.20373298955
0.5654;2.20374817398
0.5656;2.2037636054
0.5658;2.20377928469
0.566;2.20379521272
0.5662;2.20381139038
0.5664;2.20382781854
0.5666;2.20384449805
0.5668;2.2038614298
0.567;2.20387861463
0.5672;2.2038960534
0.5674;2.20391374697
0.5676;2.20393169616
0.5678;2.20394990184
0.568;2.20396836482
0.5682;2.20398708595
0.5684;2.20400606604
0.5686;2.20402530593
0.5688;2.20404480643
0.569;2.20406456835
0.5692;2.2040845925
0.5694;2.20410487969
0.5696;2.20412543071
0.5698;2.20414624636
0.57;2.20416732742
0.5702;2.20418867469
0.5704;2.20421028894
0.5706;2.20423217095
0.5708;2.20425432148
0.571;2.20427674131
0.5712;2.20429943119
0.5714;2.20432239189
0.5716;2.20434562414
0.5718;2.2043691287
0.572;2.20439290632
0.5722;2.20441695772
0.5724;2.20444128364
0.5726;2.2044658848
0.5728;2.20449076193
0.573;2.20451591575
0.5732;2.20454134696
0.5734;2.20456705628
0.5736;2.2045930444
0.5738;2.20461931203
0.574;2.20464585986
0.5742;2.20467268856
0.5744;2.20469979884
0.5746;2.20472719135
0.5748;2.20475486678
0.575;2.2047828258
0.5752;2.20481106906
0.5754;2.20483959722
0.5756;2.20486841093
0.5758;2.20489751085
0.576;2.2049268976
0.5762;2.20495657184
0.5764;2.20498653419
0.5766;2.20501678527
0.5768;2.20504732572
0.577;2.20507815614
0.5772;2.20510927714
0.5774;2.20514068934
0.5776;2.20517239332
0.5778;2.2052043897
0.578;2.20523667905
0.5782;2.2052689873
0.5784;2.2053015185
0.5786;2.20533434441
0.5788;2.20536746559
0.579;2.20540088262
0.5792;2.20543459604
0.5794;2.20546860641
0.5796;2.20550291428
0.5798;2.20553752019
0.58;2.20557242468
0.5802;2.20560762828
0.5804;2.20564313151
0.5806;2.2056789349
0.5808;2.20571503897
0.581;2.20575144421
0.5812;2.20578815115
0.5814;2.20582516027
0.5816;2.20586247208
0.5818;2.20590008706
0.582;2.20593800569
0.5822;2.20597622845
0.5824;2.20601475582
0.5826;2.20605358826
0.5828;2.20609272623
0.583;2.20613217019
0.5832;2.2061719206
0.5834;2.20621197788
0.5836;2.2062523425
0.5838;2.20629301487
0.584;2.20633399543
0.5842;2.2063752846
0.5844;2.20641688279
0.5846;2.20645879043
0.5848;2.20650100792
0.585;2.20654353565
0.5852;2.20658637402
0.5854;2.20662952343
0.5856;2.20667298426
0.5858;2.20671675688
0.586;2.20676084167
0.5862;2.20680523899
0.5864;2.20684994922
0.5866;2.2068949727
0.5868;2.20694030978
0.587;2.20698596081
0.5872;2.20703192613
0.5874;2.20707820608
0.5876;2.20712480097
0.5878;2.20717171114
0.588;2.2072189369
0.5882;2.20726647856
0.5884;2.20731433643
0.5886;2.2073625108
0.5888;2.20741100197
0.589;2.20745981024
0.5892;2.20750893587
0.5894;2.20755837915
0.5896;2.20760814035
0.5898;2.20765821973
0.59;2.20770861756
0.5902;2.20775933409
0.5904;2.20781036957
0.5906;2.20786172423
0.5908;2.20791339832
0.591;2.20796539207
0.5912;2.2080177057
0.5914;2.20807033943
0.5916;2.20812329348
0.5918;2.20817656805
0.592;2.20823016335
0.5922;2.20828407957
0.5924;2.20833831691
0.5926;2.20839287554
0.5928;2.20844775565
0.593;2.20850295741
0.5932;2.20855848099
0.5934;2.20861432654
0.5936;2.20867049424
0.5938;2.20872698422
0.594;2.20878379663
0.5942;2.20884093161
0.5944;2.20889838928
0.5946;2.20895616979
0.5948;2.20901427324
0.595;2.20907269976
0.5952;2.20913144945
0.5954;2.20919052242
0.5956;2.20924991876
0.5958;2.20930963857
0.596;2.20936945311
0.5962;2.2094295277
0.5964;2.20948992597
0.5966;2.209550648
0.5968;2.20961169386
0.597;2.20967306359
0.5972;2.20973475725
0.5974;2.20979677488
0.5976;2.20985911652
0.5978;2.2099217822
0.598;2.20998477195
0.5982;2.2100480858
0.5984;2.21011172376
0.5986;2.21017568583
0.5988;2.21023997202
0.599;2.21030458233
0.5992;2.21036951675
0.5994;2.21043477526
0.5996;2.21050035785
0.5998;2.21056626449
0.6;2.21063249515
0.6002;2.21069904979
0.6004;2.21076592837
0.6006;2.21083313084
0.6008;2.21090065713
0.601;2.2109685072
0.6012;2.21103668098
0.6014;2.21110517838
0.6016;2.21117399934
0.6018;2.21124314376
0.602;2.21131261156
0.6022;2.21138240264
0.6024;2.2114525169
0.6026;2.21152295423
0.6028;2.21159371451
0.603;2.21166479763
0.6032;2.21173620345
0.6034;2.21180793186
0.6036;2.2118799827
0.6038;2.21195235584
0.604;2.21202505112
0.6042;2.2120980684
0.6044;2.21217140751
0.6046;2.21224506827
0.6048;2.21231905053
0.605;2.21239335409
0.6052;2.21246797879
0.6054;2.21254292441
0.6056;2.21261819077
0.6058;2.21269377767
0.606;2.2127696849
0.6062;2.21284591223
0.6064;2.21292245946
0.6066;2.21299932636
0.6068;2.21307651269
0.607;2.21315401822
0.6072;2.2132318427
0.6074;2.21330998588
0.6076;2.21338844751
0.6078;2.21346722733
0.608;2.21354632507
0.6082;2.21362574046
0.6084;2.21370547321
0.6086;2.21378552305
0.6088;2.21386588969
0.609;2.21394657282
0.6092;2.21402757215
0.6094;2.21410888736
0.6096;2.21419051815
0.6098;2.21427246419
0.61;2.21435472516
0.6102;2.21443730074
0.6104;2.21452019057
0.6106;2.21460339432
0.6108;2.21468691164
0.611;2.21477074217
0.6112;2.21485488556
0.6114;2.21493934145
0.6116;2.21502410944
0.6118;2.21510918918
0.612;2.21519458028
0.6122;2.21528028234
0.6124;2.21536629498
0.6126;2.21545261779
0.6128;2.21553925037
0.613;2.2156261923
0.6132;2.21571344316
0.6134;2.21580100255
0.6136;2.21588887001
0.6138;2.21597704512
0.614;2.21606552745
0.6142;2.21615409349
0.6144;2.21624294677
0.6146;2.21633210588
0.6148;2.21642157035
0.615;2.21651133973
0.6152;2.21660141353
0.6154;2.21669179128
0.6156;2.21678247248
0.6158;2.21687345665
0.616;2.21696474329
0.6162;2.21705633189
0.6164;2.21714822194
0.6166;2.21724041294
0.6168;2.21733290436
0.617;2.21742569567
0.6172;2.21751878635
0.6174;2.21761217585
0.6176;2.21770586364
0.6178;2.21779984916
0.618;2.21789413187
0.6182;2.21798871119
0.6184;2.21808358657
0.6186;2.21817875744
0.6188;2.21827422322
0.619;2.21836998333
0.6192;2.21846603718
0.6194;2.21856238418
0.6196;2.21865902373
0.6198;2.21875595522
0.62;2.21885317805
0.6202;2.21895069161
0.6204;2.21904849526
0.6206;2.2191465884
0.6208;2.21924497038
0.621;2.21934364056
0.6212;2.21944259832
0.6214;2.21954184299
0.6216;2.21964137393
0.6218;2.21974119047
0.622;2.21984129196
0.6222;2.21994167772
0.6224;2.22004234708
0.6226;2.22014329936
0.6228;2.22024453388
0.623;2.22034604993
0.6232;2.22044784684
0.6234;2.22054992388
0.6236;2.22065228037
0.6238;2.22075491558
0.624;2.2208578288
0.6242;2.22096101931
0.6244;2.22106448637
0.6246;2.22116822926
0.6248;2.22127224723
0.625;2.22137653955
0.6252;2.22148110545
0.6254;2.2215859442
0.6256;2.22169105502
0.6258;2.22179643715
0.626;2.22190208983
0.6262;2.22200801227
0.6264;2.2221142037
0.6266;2.22222066333
0.6268;2.22232739038
0.627;2.22243438403
0.6272;2.2225416435
0.6274;2.22264916797
0.6276;2.22275695664
0.6278;2.22286500869
0.628;2.22297332329
0.6282;2.22308189963
0.6284;2.22319073686
0.6286;2.22329983415
0.6288;2.22340919066
0.629;2.22351880555
0.6292;2.22362867795
0.6294;2.22373880702
0.6296;2.22384919188
0.6298;2.22395983169
0.63;2.22407072555
0.6302;2.2241818726
0.6304;2.22429327195
0.6306;2.22440492272
0.6308;2.22451682401
0.631;2.22462897493
0.6312;2.22474137458
0.6314;2.22485402204
0.6316;2.22496691642
0.6318;2.22508005678
0.632;2.22519344222
0.6322;2.2253070718
0.6324;2.2254209446
0.6326;2.22553502248
0.6328;2.22564918426
0.633;2.22576358642
0.6332;2.225878228
0.6334;2.22599310805
0.6336;2.22610822561
0.6338;2.22622357972
0.634;2.2263391694
0.6342;2.22645499369
0.6344;2.2265710516
0.6346;2.22668734216
0.6348;2.22680386437
0.635;2.22692061724
0.6352;2.22703759978
0.6354;2.22715481098
0.6356;2.22727224985
0.6358;2.22738991536
0.636;2.2275078065
0.6362;2.22762592226
0.6364;2.22774426161
0.6366;2.22786282352
0.6368;2.22798160696
0.637;2.22810061089
0.6372;2.22821983426
0.6374;2.22833927604
0.6376;2.22845893517
0.6378;2.22857881059
0.638;2.22869890125
0.6382;2.22881920609
0.6384;2.22893972402
0.6386;2.22906045399
0.6388;2.22918139491
0.639;2.2293025457
0.6392;2.22942390527
0.6394;2.22954547255
0.6396;2.22966724642
0.6398;2.22978922579
0.64;2.22991140957
0.6402;2.23003379664
0.6404;2.23015638588
0.6406;2.2302791762
0.6408;2.23040216646
0.641;2.23052535554
0.6412;2.23064874231
0.6414;2.23077232565
0.6416;2.23089610441
0.6418;2.23102007746
0.642;2.23114424365
0.6422;2.23126860183
0.6424;2.23139315085
0.6426;2.23151788956
0.6428;2.23164281679
0.643;2.23176793137
0.6432;2.23189323215
0.6434;2.23201871794
0.6436;2.23214438757
0.6438;2.23227023987
0.644;2.23239627364
0.6442;2.2325224877
0.6444;2.23264888086
0.6446;2.23277545191
0.6448;2.23290219967
0.645;2.23302912293
0.6452;2.23315622048
0.6454;2.23328349111
0.6456;2.2334109336
0.6458;2.23353854674
0.646;2.2336663293
0.6462;2.23379428006
0.6464;2.2339223978
0.6466;2.23405068126
0.6468;2.23417912923
0.647;2.23430774046
0.6472;2.2344365137
0.6474;2.2345654477
0.6476;2.23469454123
0.6478;2.23482379301
0.648;2.2349532018
0.6482;2.23508276633
0.6484;2.23521248533
0.6486;2.23534235754
0.6488;2.23547238169
0.649;2.23560255649
0.6492;2.23573288068
0.6494;2.23586335296
0.6496;2.23599397205
0.6498;2.23612473667
0.65;2.23625564552
0.6502;2.2363866973
0.6504;2.23651789072
0.6506;2.23664922447
0.6508;2.23678069724
0.651;2.23691230774
0.6512;2.23704405464
0.6514;2.23717593663
0.6516;2.2373079054
0.6518;2.23743997159
0.652;2.2375721689
0.6522;2.237704496
0.6524;2.23783695156
0.6526;2.23796953424
0.6528;2.2381022427
0.653;2.23823507561
0.6532;2.23836803163
0.6534;2.2385011094
0.6536;2.23863430758
0.6538;2.23876762482
0.654;2.23890105976
0.6542;2.23903461104
0.6544;2.2391682773
0.6546;2.23930205718
0.6548;2.23943594932
0.655;2.23956995233
0.6552;2.23970406486
0.6554;2.23983828552
0.6556;2.23997261294
0.6558;2.24010704574
0.656;2.24024158254
0.6562;2.24037622194
0.6564;2.24051096256
0.6566;2.24064580301
0.6568;2.2407807419
0.657;2.24091577782
0.6572;2.24105090939
0.6574;2.24118613519
0.6576;2.24132145383
0.6578;2.24145686389
0.658;2.24159236397
0.6582;2.24172795266
0.6584;2.24186362854
0.6586;2.2419993902
0.6588;2.24213523621
0.659;2.24227116516
0.6592;2.24240717562
0.6594;2.24254326617
0.6596;2.24267943537
0.6598;2.2428156818
0.66;2.24295200402
0.6602;2.2430884006
0.6604;2.2432248701
0.6606;2.24336141108
0.6608;2.2434980221
0.661;2.24363470171
0.6612;2.24377144847
0.6614;2.24390826093
0.6616;2.24404513764
0.6618;2.24418207714
0.662;2.24431907799
0.6622;2.24445613872
0.6624;2.24459325788
0.6626;2.244730434
0.6628;2.24486766562
0.663;2.24500495128
0.6632;2.24514228951
0.6634;2.24527967885
0.6636;2.24541711781
0.6638;2.24555460494
0.664;2.24569213875
0.6642;2.24582971777
0.6644;2.24596734052
0.6646;2.24610500552
0.6648;2.2462427113
0.665;2.24638045636
0.6652;2.24651823922
0.6654;2.2466560584
0.6656;2.24679391241
0.6658;2.24693179976
0.666;2.24706971895
0.6662;2.2472076685
0.6664;2.2473456469
0.6666;2.24748365267
0.6668;2.24762168431
0.667;2.24775974031
0.6672;2.24789781918
0.6674;2.24803591942
0.6676;2.24817403951
0.6678;2.24831217796
0.668;2.24845033327
0.6682;2.24858850391
0.6684;2.24872668839
0.6686;2.24886488518
0.6688;2.2490030928
0.669;2.24914130971
0.6692;2.2492795344
0.6694;2.24941776537
0.6696;2.24955600108
0.6698;2.24969424004
0.67;2.2498324807
0.6702;2.24997072157
0.6704;2.25010896111
0.6706;2.25024719781
0.6708;2.25038543014
0.671;2.25052365657
0.6712;2.25066187558
0.6714;2.25080008565
0.6716;2.25093828525
0.6718;2.25107647285
0.672;2.25121464691
0.6722;2.25135280592
0.6724;2.25149094834
0.6726;2.25162907264
0.6728;2.25176717729
0.673;2.25190526075
0.6732;2.25204332148
0.6734;2.25218135797
0.6736;2.25231936866
0.6738;2.25245735202
0.674;2.25259530652
0.6742;2.25273323062
0.6744;2.25287112278
0.6746;2.25300898147
0.6748;2.25314680513
0.675;2.25328459224
0.6752;2.25342234125
0.6754;2.25356005062
0.6756;2.25369771882
0.6758;2.25383534429
0.676;2.2539729255
0.6762;2.2541104609
0.6764;2.25424794895
0.6766;2.25438538811
0.6768;2.25452277683
0.677;2.25466011358
0.6772;2.25479739679
0.6774;2.25493462494
0.6776;2.25507179648
0.6778;2.25520890985
0.678;2.25534596352
0.6782;2.25548295594
0.6784;2.25561988556
0.6786;2.25575675084
0.6788;2.25589355024
0.679;2.25603028219
0.6792;2.25616694518
0.6794;2.25630353763
0.6796;2.25644005801
0.6798;2.25657650478
0.68;2.25671287638
0.6802;2.25684917127
0.6804;2.25698538791
0.6806;2.25712152474
0.6808;2.25725758023
0.681;2.25739355283
0.6812;2.25752944099
0.6814;2.25766524316
0.6816;2.25780095781
0.6818;2.25793658339
0.682;2.25807211836
0.6822;2.25820756116
0.6824;2.25834291026
0.6826;2.25847816411
0.6828;2.25861332117
0.683;2.25874837991
0.6832;2.25888333876
0.6834;2.25901819621
0.6836;2.25915295069
0.6838;2.25928760068
0.684;2.25942214463
0.6842;2.259556581
0.6844;2.25969090826
0.6846;2.25982512486
0.6848;2.25995922928
0.685;2.26009321996
0.6852;2.26022709537
0.6854;2.26036085399
0.6856;2.26049449427
0.6858;2.26062801467
0.686;2.26076141368
0.6862;2.26089468974
0.6864;2.26102784134
0.6866;2.26116086694
0.6868;2.261293765
0.687;2.26142653401
0.6872;2.26155917242
0.6874;2.26169167872
0.6876;2.26182405138
0.6878;2.26195628887
0.688;2.26208838967
0.6882;2.26222035225
0.6884;2.26235217509
0.6886;2.26248385667
0.6888;2.26261539547
0.689;2.26274678997
0.6892;2.26287803865
0.6894;2.26300913999
0.6896;2.26314009248
0.6898;2.26327089461
0.69;2.26340154486
0.6902;2.26353204171
0.6904;2.26366238367
0.6906;2.26379256921
0.6908;2.26392259683
0.691;2.26405246502
0.6912;2.26418217229
0.6914;2.26431171711
0.6916;2.264441098
0.6918;2.26457031345
0.692;2.26469936195
0.6922;2.26482824202
0.6924;2.26495695216
0.6926;2.26508549086
0.6928;2.26521385664
0.693;2.26534204801
0.6932;2.26547006347
0.6934;2.26559790154
0.6936;2.26572556072
0.6938;2.26585303954
0.694;2.2659803365
0.6942;2.26610745014
0.6944;2.26623437896
0.6946;2.26636112148
0.6948;2.26648767624
0.695;2.26661404176
0.6952;2.26674021656
0.6954;2.26686619918
0.6956;2.26699198814
0.6958;2.26711758197
0.696;2.26724297921
0.6962;2.26736817841
0.6964;2.26749317808
0.6966;2.26761797679
0.6968;2.26774257306
0.697;2.26786696545
0.6972;2.2679911525
0.6974;2.26811513275
0.6976;2.26823890477
0.6978;2.2683624671
0.698;2.26848581829
0.6982;2.26860895692
0.6984;2.26873188152
0.6986;2.26885459068
0.6988;2.26897708294
0.699;2.26909935689
0.6992;2.26922141108
0.6994;2.26934324408
0.6996;2.26946485448
0.6998;2.26958624084
0.7;2.26970740174
0.7002;2.26982833577
0.7004;2.26994904151
0.7006;2.27006951754
0.7008;2.27018976245
0.701;2.27030977483
0.7012;2.27042955327
0.7014;2.27054909637
0.7016;2.27066840273
0.7018;2.27078747094
0.702;2.27090629962
0.7022;2.27102488736
0.7024;2.27114323277
0.7026;2.27126133447
0.7028;2.27137919107
0.703;2.27149680119
0.7032;2.27161416344
0.7034;2.27173127645
0.7036;2.27184813884
0.7038;2.27196474923
0.704;2.27208110627
0.7042;2.27219720858
0.7044;2.2723130548
0.7046;2.27242864356
0.7048;2.27254397352
0.705;2.27265904331
0.7052;2.27277385158
0.7054;2.27288839699
0.7056;2.27300267818
0.7058;2.27311669381
0.706;2.27323044255
0.7062;2.27334392305
0.7064;2.27345713399
0.7066;2.27357007402
0.7068;2.27368274183
0.707;2.27379513609
0.7072;2.27390725547
0.7074;2.27401909866
0.7076;2.27413066434
0.7078;2.27424195121
0.708;2.27435295794
0.7082;2.27446368325
0.7084;2.27457412582
0.7086;2.27468428435
0.7088;2.27479415755
0.709;2.27490374413
0.7092;2.27501304281
0.7094;2.27512205228
0.7096;2.27523077127
0.7098;2.27533919851
0.71;2.27544733272
0.7102;2.27555517262
0.7104;2.27566271695
0.7106;2.27576996444
0.7108;2.27587691384
0.711;2.27598356388
0.7112;2.2760899133
0.7114;2.27619596087
0.7116;2.27630170533
0.7118;2.27640714544
0.712;2.27651227996
0.7122;2.27661710765
0.7124;2.27672162729
0.7126;2.27682583764
0.7128;2.27692973747
0.713;2.27703332557
0.7132;2.27713660072
0.7134;2.27723956171
0.7136;2.27734220732
0.7138;2.27744453636
0.714;2.27754654761
0.7142;2.27764823988
0.7144;2.27774961197
0.7146;2.2778506627
0.7148;2.27795139088
0.715;2.27805179533
0.7152;2.27815187486
0.7154;2.2782516283
0.7156;2.27835105448
0.7158;2.27845015224
0.716;2.27854892041
0.7162;2.27864735783
0.7164;2.27874546335
0.7166;2.27884323581
0.7168;2.27894067408
0.717;2.279037777
0.7172;2.27913454345
0.7174;2.27923097228
0.7176;2.27932706237
0.7178;2.27942281259
0.718;2.27951822181
0.7182;2.27961328893
0.7184;2.27970801283
0.7186;2.2798023924
0.7188;2.27989642653
0.719;2.27999011412
0.7192;2.28008345409
0.7194;2.28017644533
0.7196;2.28026908676
0.7198;2.2803613773
0.72;2.28045331586
0.7202;2.28054490138
0.7204;2.28063613278
0.7206;2.280727009
0.7208;2.28081752898
0.721;2.28090769166
0.7212;2.28099749599
0.7214;2.28108694092
0.7216;2.28117602541
0.7218;2.28126474842
0.722;2.28135310891
0.7222;2.28144110586
0.7224;2.28152873824
0.7226;2.28161600504
0.7228;2.28170290523
0.723;2.28178943781
0.7232;2.28187560176
0.7234;2.28196139609
0.7236;2.2820468198
0.7238;2.2821318719
0.724;2.2822165514
0.7242;2.28230085731
0.7244;2.28238478867
0.7246;2.28246834449
0.7248;2.2825515238
0.725;2.28263432565
0.7252;2.28271674907
0.7254;2.28279879311
0.7256;2.28288045682
0.7258;2.28296173925
0.726;2.28304263947
0.7262;2.28312315654
0.7264;2.28320328953
0.7266;2.28328303751
0.7268;2.28336239957
0.727;2.28344137479
0.7272;2.28351996225
0.7274;2.28359816106
0.7276;2.28367597031
0.7278;2.28375338911
0.728;2.28383041656
0.7282;2.28390705179
0.7284;2.28398329391
0.7286;2.28405914204
0.7288;2.28413459532
0.729;2.28420965287
0.7292;2.28428431385
0.7294;2.28435857739
0.7296;2.28443244264
0.7298;2.28450590876
0.73;2.28457897491
0.7302;2.28465164026
0.7304;2.28472390397
0.7306;2.28479576522
0.7308;2.2848672232
0.731;2.28493827708
0.7312;2.28500892606
0.7314;2.28507916934
0.7316;2.28514900611
0.7318;2.28521843559
0.732;2.28528745698
0.7322;2.28535606951
0.7324;2.28542427239
0.7326;2.28549206486
0.7328;2.28555944615
0.733;2.2856264155
0.7332;2.28569297214
0.7334;2.28575911534
0.7336;2.28582484434
0.7338;2.28589015841
0.734;2.28595505681
0.7342;2.2860195388
0.7344;2.28608360368
0.7346;2.28614725072
0.7348;2.28621047921
0.735;2.28627328843
0.7352;2.28633567769
0.7354;2.2863976463
0.7356;2.28645919355
0.7358;2.28652031877
0.736;2.28658102127
0.7362;2.28664130038
0.7364;2.28670115544
0.7366;2.28676058577
0.7368;2.28681959072
0.737;2.28687816964
0.7372;2.28693632188
0.7374;2.2869940468
0.7376;2.28705134376
0.7378;2.28710821214
0.738;2.2871646513
0.7382;2.28722066064
0.7384;2.28727623953
0.7386;2.28733138737
0.7388;2.28738610356
0.739;2.2874403875
0.7392;2.28749423859
0.7394;2.28754765627
0.7396;2.28760063994
0.7398;2.28765318903
0.74;2.28770530297
0.7402;2.2877569812
0.7404;2.28780822317
0.7406;2.28785902833
0.7408;2.28790939612
0.741;2.28795932601
0.7412;2.28800881747
0.7414;2.28805786997
0.7416;2.28810648298
0.7418;2.28815465599
0.742;2.28820238849
0.7422;2.28824967997
0.7424;2.28829652994
0.7426;2.2883429379
0.7428;2.28838890337
0.743;2.28843442585
0.7432;2.28847950489
0.7434;2.28852414
0.7436;2.28856833072
0.7438;2.2886120766
0.744;2.28865537718
0.7442;2.28869823202
0.7444;2.28874064067
0.7446;2.2887826027
0.7448;2.28882411769
0.745;2.2888651852
0.7452;2.28890580482
0.7454;2.28894597614
0.7456;2.28898569876
0.7458;2.28902497227
0.746;2.28906379629
0.7462;2.28910217042
0.7464;2.28914009428
0.7466;2.2891775675
0.7468;2.28921458971
0.747;2.28925116054
0.7472;2.28928727964
0.7474;2.28932294665
0.7476;2.28935816123
0.7478;2.28939292304
0.748;2.28942723174
0.7482;2.28946108701
0.7484;2.28949448852
0.7486;2.28952743597
0.7488;2.28955992903
0.749;2.28959196741
0.7492;2.2896235508
0.7494;2.28965467892
0.7496;2.28968535148
0.7498;2.2897155682
0.75;2.2897453288
0.7502;2.28977463303
0.7504;2.28980348061
0.7506;2.28983187129
0.7508;2.28985980482
0.751;2.28988728096
0.7512;2.28991429946
0.7514;2.28994086011
0.7516;2.28996696267
0.7518;2.28999260693
0.752;2.29001779266
0.7522;2.29004251967
0.7524;2.29006678775
0.7526;2.29009059671
0.7528;2.29011394635
0.753;2.2901368365
0.7532;2.29015926698
